video_filename,video_width,video_height,resolution,fps,total_video_frames,video_duration_seconds,frame,timestamp_seconds,object_type,object_id,person_id,person_authorization,face_detected,vehicle_tracker_id,physical_vehicle_id,vehicle_type,plate_number,ocr_confidence,permit_status,event_status,event_reason,authorization
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,129,5.38,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,129,5.38,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,129,5.38,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,130,5.42,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,130,5.42,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,131,5.46,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,131,5.46,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,131,5.46,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,132,5.5,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,132,5.5,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,132,5.5,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,133,5.54,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,133,5.54,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,134,5.58,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,134,5.58,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,135,5.62,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,135,5.62,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,136,5.67,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,136,5.67,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,136,5.67,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,137,5.71,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,137,5.71,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,137,5.71,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,138,5.75,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,138,5.75,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,138,5.75,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,139,5.79,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,139,5.79,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,139,5.79,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,140,5.83,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,140,5.83,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,140,5.83,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,141,5.88,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,141,5.88,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,142,5.92,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,142,5.92,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,143,5.96,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,143,5.96,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,143,5.96,person,22,22,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,144,6.0,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,144,6.0,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,145,6.04,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,145,6.04,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,145,6.04,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,146,6.08,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,146,6.08,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,147,6.12,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,147,6.12,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,147,6.12,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,148,6.17,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,148,6.17,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,149,6.21,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,149,6.21,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,149,6.21,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,150,6.25,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,150,6.25,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,150,6.25,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,151,6.29,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,151,6.29,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,151,6.29,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,152,6.33,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,152,6.33,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,152,6.33,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,153,6.38,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,153,6.38,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,153,6.38,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,154,6.42,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,154,6.42,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,154,6.42,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,155,6.46,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,155,6.46,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,156,6.5,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,156,6.5,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,156,6.5,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,157,6.54,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,157,6.54,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,157,6.54,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,158,6.58,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,158,6.58,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,158,6.58,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,159,6.62,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,159,6.62,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,159,6.62,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,160,6.67,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,160,6.67,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,160,6.67,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,161,6.71,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,161,6.71,person,19,19,UNAUTHORIZED,False,,,,,,,,,UNAUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,161,6.71,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,162,6.75,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,162,6.75,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,163,6.79,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,163,6.79,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,164,6.83,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,164,6.83,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,165,6.88,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,165,6.88,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,166,6.92,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,166,6.92,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,167,6.96,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,167,6.96,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,167,6.96,vehicle,25,,,,25,2,car,,0.0,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,168,7.0,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,168,7.0,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,168,7.0,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,169,7.04,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,169,7.04,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,169,7.04,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,170,7.08,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,170,7.08,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,170,7.08,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,171,7.12,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,171,7.12,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,172,7.17,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,172,7.17,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,173,7.21,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,173,7.21,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,173,7.21,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,174,7.25,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,174,7.25,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,174,7.25,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,175,7.29,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,175,7.29,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,175,7.29,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,176,7.33,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,176,7.33,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,176,7.33,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,177,7.38,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,177,7.38,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,177,7.38,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,178,7.42,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,178,7.42,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,178,7.42,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,179,7.46,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,179,7.46,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,180,7.5,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,180,7.5,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,180,7.5,vehicle,27,,,,27,2,car,,0.0,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,180,7.5,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,181,7.54,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,181,7.54,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,181,7.54,vehicle,27,,,,27,2,car,,0.0,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,181,7.54,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,182,7.58,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,182,7.58,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,182,7.58,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,183,7.62,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,183,7.62,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,184,7.67,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,184,7.67,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,185,7.71,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,185,7.71,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,185,7.71,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,186,7.75,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,186,7.75,vehicle,2,,,,2,1,car,JK02DA7007,0.923,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,187,7.79,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,187,7.79,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,188,7.83,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,188,7.83,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,189,7.88,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,189,7.88,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,190,7.92,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,190,7.92,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,191,7.96,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,191,7.96,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,192,8.0,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,192,8.0,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,193,8.04,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,193,8.04,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,194,8.08,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,194,8.08,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,195,8.12,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,195,8.12,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,196,8.17,person,1,1,AUTHORIZED,True,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,196,8.17,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,197,8.21,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,197,8.21,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,198,8.25,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,198,8.25,vehicle,25,,,,25,2,car,AUIHOF,0.45,VALID,ALLOWED,VALID,
border_cctv.mp4,1920,1080,1920x1080,24.0,496,20.67,199,8.29,person,1,1,AUTHORIZED,False,,,,,,,,,AUTHORIZED
